mgnet	weight	node_i	node_j	link_type	crossing_communities	source_i	type_i	path_taxs_i	kingdom_i	phylum_i	class_i	order_i	family_i	genus_i	species_gtdb_i	human_gut_i	is_from_gut_i	group_amr_i	biocide_class_amr_i	class_amr_i	cluster_representative_i	cluster_version_i	metal_class_amr_i	resistance_type_i	source_j	type_j	path_taxs_j	kingdom_j	phylum_j	class_j	order_j	family_j	genus_j	species_gtdb_j	human_gut_j	is_from_gut_j	group_amr_j	biocide_class_amr_j	class_amr_j	cluster_representative_j	cluster_version_j	metal_class_amr_j	resistance_type_j
mOTU-Functional	0.7600771014292955	Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO___/Pseudomonadales b	pan_8210	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_8210_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7267746409433089	Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO___/Pseudomonadales b	pan_8382	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_8382_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.8689993156114155	Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO___/Pseudomonadales b	pan_8446	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_8446_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7126483490705915	Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO___/Pseudomonadales b	pan_8451	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_8451_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7199502938357202	Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO___/Pseudomonadales b	pan_8978	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8978_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6004954918639571	Pseudomonas stutzeri	pan_11905	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;316	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_A stutzeri_G	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11905_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6198725587692514	Pseudomonas stutzeri	pan_13923	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;316	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_A stutzeri_G	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_13923_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6097442566253454	Pseudomonas stutzeri	pan_8382	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;316	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_A stutzeri_G	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_8382_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6202405740943644	Pseudomonas stutzeri	pan_8979	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;316	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_A stutzeri_G	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8979_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7031145589130603	Pseudomonas syringae	pan_10069	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_10069_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.64219201467977	Pseudomonas syringae	pan_10075	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_10075_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7845673690311009	Pseudomonas syringae	pan_10378	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	folate_pathway_antagonist	pan_10378_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6091944284652339	Pseudomonas syringae	pan_10677	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other/tetracycline	pan_10677_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7666074450236651	Pseudomonas syringae	pan_11093	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_11093_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6673285556178608	Pseudomonas syringae	pan_11224	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_11224_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7311272623204935	Pseudomonas syringae	pan_11525	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11525_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7035003714268506	Pseudomonas syringae	pan_11902	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_11902_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6947525601510384	Pseudomonas syringae	pan_11905	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11905_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7146739204339067	Pseudomonas syringae	pan_12369	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_12369_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6345453308948269	Pseudomonas syringae	pan_13179	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_13179_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7797049353353701	Pseudomonas syringae	pan_13190	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_13190_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6537212132262408	Pseudomonas syringae	pan_13812	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6093052274955464	Pseudomonas syringae	pan_13923	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_13923_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6703312546672889	Pseudomonas syringae	pan_7831	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_7831_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6145153982182994	Pseudomonas syringae	pan_8031	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6039466514398649	Pseudomonas syringae	pan_8130	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8130_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7849201637042352	Pseudomonas syringae	pan_8196	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	folate_pathway_antagonist	pan_8196_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7461584195676575	Pseudomonas syringae	pan_8210	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_8210_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7295124736105782	Pseudomonas syringae	pan_8382	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_8382_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7951686883228605	Pseudomonas syringae	pan_8446	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_8446_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7214134088281912	Pseudomonas syringae	pan_8451	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_8451_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7302543809911138	Pseudomonas syringae	pan_8978	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8978_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6125674489991657	Pseudomonas syringae	pan_8979	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	s__Pseudomonas_E syringae_J	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8979_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6620756732327372	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_10069	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_10069_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6514831412034834	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_10075	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_10075_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6592081628372466	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_10378	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	folate_pathway_antagonist	pan_10378_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6087445524340248	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_10677	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other/tetracycline	pan_10677_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6665249306406659	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11093	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_11093_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6445639632312945	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11224	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_11224_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6005470146456549	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11229	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_11229_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6513759445531847	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11525	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11525_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6455010194099257	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11902	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_11902_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6210660280630333	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_11905	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11905_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6572336212146561	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_12369	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam/fluoroquinolone	pan_12369_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6662107681134626	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_13190	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_13190_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6563543780662675	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_13812	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6165240232862297	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_7831	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_7831_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6065024565607443	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_8031	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.663945244841682	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_8196	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	folate_pathway_antagonist	pan_8196_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6484380803917302	Pseudomonas syringae [Pseudomonas syringae/Pseudomonas sp. CFII]	pan_8210	mOTU-Functional	FALSE	mOTU	mOTU	2;1224;1236;72274;135621;286;317	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Incongruent [g__Pseudomonas_E]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_8210_v1.0.1	v1.0.1	NA	antimicrobial
